productId,userId,rating
1490,1226,5.0
1060,117,5.0
1791,2233,4.0
2735,203,3.0
1446,724,3.0
2035,2732,2.0
2979,2187,5.0
1743,449,4.0
1869,1695,5.0
1673,702,5.0
2551,1400,5.0
1303,203,5.0
2113,909,5.0
844,909,4.0
3300,1695,5.0
1892,215,5.0
1318,1841,5.0
1937,1541,5.0
2030,635,5.0
2456,702,5.0
989,1496,5.0
2343,1774,3.0
2604,1411,5.0
2558,1841,4.0
2777,1843,3.0
1685,2668,5.0
756,909,2.0
1695,1699,4.0
2455,2668,5.0
1409,1496,5.0
2168,2257,5.0
2454,702,5.0
1838,1496,5.0
859,909,5.0
3179,742,3.0
1743,105,2.0
289,2746,4.0
991,1226,4.0
3443,742,4.0
1799,113,5.0
1794,1935,4.0
1729,1150,5.0
308,1940,4.0
58,2550,4.0
1773,807,1.0
260,2746,3.0
2457,46,4.0
773,2746,3.0
846,2727,3.0
2066,468,2.0
2959,907,5.0
788,2746,5.0
888,113,5.0
1646,2727,2.0
1791,2746,5.0
3208,1378,3.0
3368,1771,5.0
959,2233,5.0
2508,2550,5.0
2225,2009,4.0
3350,1670,3.0
1021,2746,5.0
492,1411,2.0
3093,2746,5.0
1747,44,4.0
3226,2717,5.0
3235,2717,5.0
3448,1479,4.0
3062,2354,5.0
1970,1771,4.0
3205,2746,4.0
2370,2717,5.0
1834,1411,4.0
2452,362,3.0
3395,1378,4.0
2707,2354,4.0
2343,1733,4.0
1851,2911,5.0
2869,2746,3.0
333,1733,5.0
1780,2354,4.0
1722,2702,5.0
2981,2746,4.0
3086,2257,3.0
2161,2354,5.0
459,1733,4.0
1015,2746,3.0
246,2257,4.0
2462,2618,4.0
2099,2323,5.0
1117,2746,4.0
1766,2257,5.0
2598,2746,5.0
728,2495,5.0
418,2746,3.0
1310,354,5.0
1093,2241,4.0
2271,2746,4.0
174,2746,5.0
1897,2746,5.0
2329,1867,5.0
1852,2746,4.0
2892,2241,5.0
2918,357,5.0
2665,2746,4.0
2334,1867,5.0
1197,309,4.0
3099,2746,4.0
2704,113,4.0
2735,2746,4.0
2097,657,5.0
2733,2233,5.0
1331,2746,5.0
1671,1566,4.0
140,2177,5.0
2508,2403,5.0
1005,1566,5.0
162,2233,3.0
436,259,5.0
1008,1566,5.0
2035,843,4.0
2859,2233,4.0
1703,271,4.0
2828,1566,4.0
2031,2359,4.0
1822,883,5.0
1662,909,5.0
3248,2233,3.0
432,259,5.0
431,67,5.0
2389,2826,3.0
3245,909,3.0
3352,235,4.0
1087,909,5.0
1203,2233,5.0
2848,909,4.0
2978,312,4.0
3089,1405,5.0
1703,616,5.0
2192,969,4.0
1897,2233,5.0
2779,2249,2.0
2933,312,4.0
2193,969,4.0
1354,909,5.0
2776,357,4.0
193,1154,4.0
2157,872,4.0
2192,969,4.0
2922,1874,5.0
51,1911,5.0
3285,216,3.0
436,416,5.0
2938,2396,1.0
1313,2459,5.0
1201,2233,5.0
253,1154,5.0
1743,872,5.0
2084,2339,5.0
3444,2396,1.0
1120,872,4.0
2356,2396,5.0
1009,2722,4.0
2304,2448,5.0
2329,1927,5.0
1928,575,5.0
2096,1299,5.0
680,2722,4.0
1726,1154,5.0
1926,2697,5.0
2334,1927,5.0
2492,303,1.0
2601,411,3.0
1898,1154,5.0
215,2396,2.0
1631,1151,4.0
446,1722,5.0
34,575,4.0
2329,460,4.0
1261,2396,5.0
1368,1225,4.0
1825,2448,5.0
693,1154,5.0
2334,460,4.0
1313,2182,4.0
216,1567,5.0
1255,2396,5.0
1100,1652,3.0
136,711,3.0
1685,821,5.0
2168,28,4.0
1500,423,4.0
308,883,5.0
2869,711,3.0
2149,693,5.0
912,2116,3.0
1235,1652,2.0
3139,2396,5.0
367,1781,5.0
2443,2317,5.0
803,28,3.0
2546,1052,5.0
174,693,3.0
2497,693,5.0
2297,1763,2.0
180,1886,2.0
1015,909,4.0
2811,693,5.0
57,1602,4.0
390,575,4.0
2097,1911,5.0
2879,883,2.0
305,1288,1.0
1802,1277,2.0
1911,909,5.0
1208,2024,3.0
1159,1763,5.0
187,1911,3.0
3393,2141,4.0
1550,2236,5.0
1361,1886,5.0
1183,1911,4.0
1804,1277,5.0
2737,1763,5.0
761,2169,5.0
1898,909,4.0
601,1288,2.0
3246,1594,3.0
1673,572,5.0
616,2020,2.0
1685,572,4.0
3218,1277,3.0
2329,701,5.0
124,762,3.0
3266,2020,4.0
1673,2710,4.0
2334,701,4.0
308,909,4.0
3359,1811,5.0
863,2532,4.0
2069,2374,3.0
1673,2710,4.0
947,2024,3.0
438,2674,4.0
174,1594,5.0
597,2236,5.0
3454,909,4.0
1897,936,4.0
1559,58,1.0
3416,909,3.0
3130,2275,5.0
2428,393,5.0
2113,1566,4.0
163,2374,2.0
2887,683,5.0
2216,322,4.0
710,126,4.0
935,1555,2.0
1972,1031,4.0
3283,527,3.0
2083,2236,5.0
2329,328,4.0
3381,644,5.0
136,1919,4.0
1742,354,4.0
3091,2236,5.0
2564,185,5.0
644,191,5.0
1878,644,5.0
57,2183,2.0
407,2702,5.0
1989,1658,3.0
1238,891,5.0
634,435,1.0
2334,202,3.0
911,1944,4.0
45,854,5.0
2515,1042,5.0
1903,2160,5.0
1313,1490,5.0
1812,2702,4.0
136,1473,4.0
2905,1986,2.0
3265,1197,4.0
58,2169,3.0
2334,1854,5.0
1083,936,4.0
2096,2160,5.0
478,2169,4.0
215,2677,4.0
1331,1296,5.0
1651,2796,3.0
2022,644,4.0
729,271,3.0
3393,944,4.0
659,271,4.0
2066,1042,5.0
2059,2072,3.0
1651,747,3.0
3094,2689,4.0
2323,936,4.0
2358,1296,4.0
2486,440,2.0
85,2823,2.0
2508,271,5.0
1126,2702,5.0
2343,271,4.0
2271,2696,3.0
719,2107,2.0
2892,1421,5.0
1642,936,3.0
1743,2107,3.0
832,1666,5.0
2096,2755,5.0
1390,999,3.0
344,239,5.0
171,1197,5.0
402,840,5.0
1463,2032,4.0
2643,2689,5.0
3212,2702,5.0
2270,2210,2.0
2812,2032,4.0
3316,2634,4.0
2811,2032,3.0
2943,2072,5.0
976,2063,5.0
3281,2728,4.0
1283,1708,5.0
139,1794,5.0
469,2013,4.0
3202,2457,5.0
1927,366,4.0
159,1794,4.0
3276,2728,5.0
451,1026,4.0
2255,1217,4.0
48,1863,2.0
3096,1716,5.0
777,2800,5.0
1689,2049,4.0
3079,1026,4.0
1931,640,1.0
766,1310,2.0
1676,430,5.0
3413,1716,5.0
1756,2049,2.0
169,1055,3.0
1676,430,5.0
1579,1206,3.0
215,2638,5.0
2096,1594,5.0
3099,1055,2.0
1265,2049,1.0
174,2465,5.0
2937,844,3.0
1897,1498,5.0
1112,2296,2.0
3281,430,4.0
1874,892,5.0
2578,903,5.0
1721,406,5.0
124,2220,5.0
2935,844,3.0
3276,2706,4.0
1897,1594,5.0
1201,1853,5.0
3248,1810,5.0
1477,903,5.0
3246,1954,4.0
3040,441,2.0
710,406,2.0
986,2049,2.0
1277,892,4.0
1563,158,5.0
2673,158,4.0
2159,1810,5.0
2735,2049,3.0
3095,1230,2.0
2005,2747,5.0
273,1601,5.0
897,2049,4.0
2615,2747,5.0
970,1954,3.0
143,2049,4.0
1743,445,5.0
1936,797,4.0
1004,2797,3.0
95,406,3.0
783,1954,5.0
2424,445,4.0
431,848,5.0
2489,2797,4.0
2130,2122,4.0
1786,445,4.0
687,2797,4.0
1024,2049,1.0
564,445,3.0
2316,724,4.0
2333,21,4.0
2725,1033,1.0
1703,2661,5.0
2488,2797,3.0
2082,1837,5.0
1331,2747,5.0
2182,1369,5.0
1892,1351,4.0
2231,2049,4.0
484,406,5.0
2266,1601,4.0
1046,2797,4.0
759,1155,4.0
2135,2797,4.0
1639,2472,3.0
1631,95,2.0
2846,743,5.0
2389,834,4.0
2067,2797,4.0
1480,483,5.0
735,2227,5.0
470,2259,3.0
890,2797,4.0
1011,1601,3.0
1804,483,5.0
1184,1460,5.0
2425,2597,5.0
625,1460,4.0
2989,1710,5.0
1255,2227,5.0
2008,743,4.0
3169,2406,5.0
2514,2597,3.0
2424,1460,3.0
1120,2227,5.0
1743,1710,3.0
2192,1478,5.0
1201,1710,4.0
1023,507,4.0
1852,1042,4.0
2232,1930,5.0
2193,1478,5.0
2424,2509,3.0
2952,1954,5.0
2100,1378,5.0
723,1706,4.0
2588,674,2.0
1272,1659,4.0
1528,1954,5.0
1392,1326,3.0
721,1706,4.0
2879,1326,4.0
1526,1954,3.0
3389,1706,2.0
2399,1042,4.0
2497,2544,5.0
1083,1326,5.0
214,2191,5.0
3259,1706,5.0
1201,1326,2.0
1356,1071,5.0
2879,1042,4.0
175,1954,4.0
1015,278,4.0
825,1378,3.0
1327,1706,5.0
1796,1071,5.0
174,2544,5.0
1463,1706,5.0
554,1378,4.0
1112,1645,2.0
2397,2245,2.0
167,1954,5.0
710,1378,4.0
2879,2245,4.0
1314,2497,3.0
1158,2245,4.0
1494,505,4.0
174,2245,3.0
793,2483,5.0
1931,1326,4.0
174,1378,3.0
97,2245,4.0
383,1037,5.0
185,240,5.0
174,1042,4.0
1752,1037,5.0
2607,1954,4.0
3095,1422,5.0
1325,1037,5.0
308,1405,5.0
948,2483,5.0
528,240,5.0
1329,1037,4.0
1458,2245,5.0
1331,1037,5.0
3281,1326,3.0
589,1405,5.0
3001,2257,4.0
1034,1037,4.0
1361,2257,1.0
792,2483,5.0
2343,2257,2.0
719,2257,4.0
1300,1405,5.0
1460,2257,5.0
971,2257,5.0
2759,1651,4.0
2508,31,5.0
2634,2257,5.0
966,31,1.0
174,2257,3.0
588,31,5.0
1035,31,4.0
898,1752,3.0
361,1093,5.0
1313,31,5.0
58,843,4.0
1911,1752,4.0
604,2747,2.0
3212,2133,5.0
174,1752,5.0
60,205,4.0
174,69,5.0
2859,1752,5.0
119,696,5.0
937,2049,5.0
1791,1752,5.0
1438,1752,5.0
3108,2049,5.0
209,1752,5.0
2272,2711,2.0
3088,2711,4.0
191,2711,3.0
263,1284,5.0
258,1284,3.0
1936,490,5.0
2644,2689,5.0
952,2471,5.0
2659,1284,4.0
2818,606,5.0
2566,2689,5.0
215,1284,4.0
411,1897,2.0
3001,1347,4.0
2935,1897,5.0
2938,1897,4.0
2803,1897,4.0
99,2563,2.0
2469,1897,5.0
1691,2912,5.0
53,2563,2.0
333,2912,5.0
1117,1897,4.0
3116,1897,5.0
96,1897,5.0
526,1897,5.0
1743,1897,4.0
2945,2020,2.0
830,2020,5.0
3248,2020,5.0
1399,2020,5.0
826,2020,5.0
1325,2020,2.0
333,2020,4.0
972,1948,5.0
2202,2020,5.0
1126,1948,5.0
2525,2020,5.0
1463,1948,5.0
2263,1948,5.0
2869,1948,4.0
2188,2020,5.0
2497,1948,5.0
1403,2020,4.0
1201,2020,5.0
18,1574,5.0
2897,2020,4.0
235,2321,5.0
1791,2020,3.0
2891,2020,4.0
1673,1948,5.0
2821,2321,5.0
1668,2020,5.0
2263,2020,5.0
2922,2020,4.0
693,37,4.0
60,1574,1.0
771,2020,4.0
120,2321,4.0
174,1574,5.0
3095,844,5.0
2255,1284,3.0
1917,2020,1.0
2815,1284,1.0
664,2659,4.0
1917,2020,3.0
1238,2020,5.0
2096,844,2.0
1380,2020,4.0
67,878,5.0
1732,354,4.0
2069,878,2.0
2905,878,5.0
2735,2020,4.0
174,603,5.0
2889,1874,3.0
2830,878,5.0
1158,2907,5.0
431,2635,5.0
1868,340,4.0
345,2225,4.0
3212,878,5.0
187,1988,2.0
1065,340,4.0
60,1527,4.0
1826,1449,4.0
18,1988,5.0
2735,878,3.0
1068,340,4.0
1088,340,3.0
72,2587,5.0
3267,1743,5.0
2084,2173,4.0
1281,878,5.0
554,340,4.0
2271,1988,5.0
2334,1743,4.0
192,340,5.0
3212,340,4.0
533,1988,3.0
2068,1545,4.0
1459,340,4.0
513,373,4.0
1138,301,3.0
57,1629,4.0
1177,2551,5.0
1197,842,5.0
719,1856,5.0
413,1856,5.0
2071,743,5.0
434,2163,5.0
2776,1467,5.0
1776,711,4.0
852,1759,2.0
1403,13,2.0
1176,2561,3.0
952,743,5.0
2096,13,2.0
3301,822,2.0
3407,2040,4.0
425,316,5.0
2968,2512,5.0
2685,446,4.0
2423,2040,4.0
85,2040,4.0
1911,543,4.0
1804,2040,5.0
1159,2533,2.0
2424,822,5.0
2813,1811,4.0
1730,2769,4.0
1023,1811,3.0
2771,2082,5.0
2723,1396,5.0
1177,2282,5.0
470,772,4.0
1261,1573,5.0
473,822,4.0
2353,2167,5.0
3377,2564,5.0
1252,1815,4.0
2724,1152,4.0
55,1396,3.0
187,2512,5.0
127,714,5.0
2737,1193,5.0
2181,2282,5.0
895,2167,4.0
3136,1815,5.0
3114,2805,5.0
3101,1346,5.0
754,326,4.0
2811,802,3.0
3124,2701,5.0
2097,2512,5.0
898,2282,4.0
1117,1634,5.0
3246,397,5.0
1992,1815,3.0
174,2805,3.0
1776,326,5.0
2139,2282,5.0
469,1396,3.0
432,397,5.0
1994,829,3.0
1994,1815,4.0
495,2805,4.0
1665,2167,5.0
1593,473,4.0
1995,1815,3.0
1379,2046,4.0
2684,2805,2.0
419,829,4.0
1902,148,2.0
3074,1261,5.0
1852,1815,5.0
1817,2805,5.0
2097,394,5.0
1665,2167,5.0
2922,2163,5.0
719,157,4.0
2054,829,4.0
187,394,5.0
1665,2167,5.0
1791,1815,3.0
2648,1557,5.0
690,245,5.0
3352,2805,2.0
870,2167,5.0
1775,394,3.0
2497,157,4.0
2339,1815,3.0
1517,2733,5.0
2993,1232,2.0
347,2805,5.0
1777,394,4.0
785,204,5.0
2860,295,5.0
2869,1815,5.0
2898,87,5.0
2776,1137,2.0
174,157,4.0
2889,2805,1.0
2952,394,5.0
1586,2167,4.0
3040,2889,2.0
2950,2805,1.0
2858,295,5.0
2987,1232,2.0
168,2197,5.0
1313,104,4.0
622,2046,4.0
215,1815,5.0
3001,394,5.0
57,73,3.0
1585,2167,4.0
807,2805,1.0
3091,2756,5.0
1440,1239,5.0
3086,2805,2.0
2255,73,5.0
1409,1232,4.0
3186,613,2.0
494,2247,2.0
597,2805,1.0
2326,1750,4.0
2463,2805,2.0
1935,73,5.0
2992,1232,5.0
1199,1688,5.0
1244,2861,5.0
2097,791,3.0
335,2805,2.0
1936,73,5.0
526,1954,4.0
2148,600,4.0
1442,1980,4.0
2776,1239,5.0
1714,892,5.0
3181,791,3.0
1831,1312,4.0
161,2805,1.0
251,2805,1.0
1832,1312,4.0
489,2805,1.0
3323,2040,3.0
2776,2374,2.0
2036,1980,3.0
3350,1309,5.0
123,1505,5.0
126,415,5.0
1474,99,5.0
1247,2040,5.0
3352,1309,5.0
1158,1161,3.0
660,1312,2.0
60,2805,1.0
931,2534,5.0
586,2040,5.0
2533,2861,5.0
174,1954,4.0
768,1232,4.0
2607,1505,5.0
1158,2805,2.0
2592,1614,5.0
1083,2891,4.0
1662,1312,5.0
1745,2756,5.0
2054,1505,5.0
371,2805,5.0
174,1923,5.0
2312,126,5.0
3093,1954,4.0
2768,894,3.0
1617,2794,4.0
308,2413,5.0
1261,2805,3.0
1796,99,3.0
2806,2756,5.0
2892,2805,4.0
1929,1211,5.0
1274,2516,5.0
492,2310,4.0
171,1505,5.0
3098,1954,3.0
3143,126,5.0
1694,1232,5.0
1691,2805,3.0
792,590,5.0
2906,1312,4.0
1815,2805,5.0
1025,126,5.0
2919,2794,3.0
2110,734,4.0
1665,2805,3.0
2031,2310,5.0
2328,126,5.0
1580,2333,3.0
1045,2534,1.0
2524,1312,3.0
1691,126,4.0
416,1611,2.0
3093,590,5.0
1818,2805,5.0
1662,2110,2.0
2880,2794,5.0
3350,126,5.0
431,223,5.0
526,1694,4.0
1490,120,4.0
3352,126,5.0
1694,1232,5.0
1897,590,5.0
134,120,5.0
1177,2794,2.0
2233,1784,4.0
1996,456,5.0
2646,2072,5.0
2157,120,5.0
2084,1706,5.0
109,99,2.0
386,2805,5.0
431,740,5.0
1728,590,5.0
1743,120,5.0
391,1232,5.0
2240,2805,5.0
112,99,2.0
806,456,4.0
187,1954,5.0
1773,120,5.0
478,1425,4.0
1696,1262,4.0
3232,99,2.0
1120,625,5.0
3138,194,5.0
2236,1784,4.0
1676,1262,5.0
1426,423,3.0
2097,1954,5.0
759,1457,4.0
436,194,5.0
478,2406,3.0
871,2805,5.0
3248,1706,4.0
410,676,5.0
965,1411,5.0
2667,596,4.0
2905,2814,4.0
2096,1262,3.0
431,194,5.0
2636,546,2.0
1126,2111,5.0
424,788,1.0
2343,1706,1.0
2343,1706,1.0
2655,596,5.0
2246,676,4.0
2343,1706,1.0
1366,950,5.0
702,367,5.0
3352,1908,3.0
2157,1180,5.0
2343,1706,1.0
1458,165,4.0
2106,1232,4.0
3441,820,5.0
2582,1027,3.0
625,671,4.0
1898,676,4.0
1930,1027,4.0
136,1706,1.0
1774,506,1.0
2822,1163,2.0
3095,676,3.0
1120,1163,3.0
1495,1326,5.0
898,2213,4.0
2648,828,5.0
2096,1163,5.0
2152,546,5.0
2762,1326,5.0
2255,2406,4.0
2811,676,2.0
1108,2092,4.0
1331,2213,5.0
1936,2406,5.0
174,1326,2.0
761,109,4.0
3111,333,4.0
865,759,4.0
1786,2406,2.0
2776,2183,4.0
1898,2657,5.0
164,42,5.0
1075,2406,3.0
960,1411,5.0
1613,333,5.0
435,1339,3.0
560,676,5.0
2334,328,4.0
3248,877,5.0
1158,2406,2.0
2194,271,4.0
1892,676,5.0
1141,45,4.0
666,2133,5.0
1172,1399,3.0
3086,877,5.0
2252,1777,5.0
73,1399,2.0
2479,2805,2.0
2097,45,4.0
1368,437,5.0
2479,2406,5.0
1476,1399,5.0
171,2805,2.0
1308,1808,4.0
327,1563,4.0
1897,281,5.0
3175,602,5.0
1106,1405,4.0
2366,128,5.0
3242,1399,4.0
834,2063,5.0
2980,2417,4.0
1354,2859,3.0
2097,2805,3.0
1158,281,4.0
98,1399,5.0
2271,2603,5.0
58,676,5.0
2967,2723,5.0
58,1757,4.0
2452,2406,1.0
2160,1016,5.0
3095,2805,1.0
52,1916,4.0
3246,676,4.0
3002,2770,4.0
32,988,5.0
759,1750,5.0
2791,1187,4.0
346,2063,4.0
2796,321,2.0
1657,2603,3.0
3093,1016,5.0
1919,1627,5.0
2735,1764,3.0
2916,2805,1.0
500,2632,4.0
174,676,5.0
1070,1326,3.0
1083,1706,4.0
1158,988,5.0
2422,1750,2.0
704,2603,4.0
3409,1347,4.0
597,1627,5.0
3201,1347,5.0
2877,2805,2.0
1144,453,4.0
1068,1326,4.0
2424,1916,5.0
418,676,3.0
1117,1706,1.0
2251,988,4.0
2922,2133,2.0
2762,1563,5.0
2739,2805,5.0
2214,1326,4.0
2097,2859,5.0
3093,1706,4.0
2832,1563,5.0
1170,333,5.0
1898,2805,1.0
1691,676,5.0
470,1326,3.0
167,988,5.0
1897,2805,5.0
1313,988,5.0
839,1563,2.0
3086,1326,5.0
2862,2805,5.0
2869,1706,4.0
3432,1042,5.0
55,1231,5.0
1117,676,5.0
2952,1563,4.0
1458,347,3.0
2941,988,3.0
1143,1326,4.0
863,2805,4.0
1214,1563,5.0
2800,958,3.0
57,1231,5.0
1158,1326,3.0
2343,1706,2.0
2497,1042,5.0
3065,571,3.0
2557,1563,5.0
1582,1326,5.0
3086,1231,5.0
1101,2805,1.0
3246,107,5.0
1218,1969,5.0
1021,1563,4.0
650,571,4.0
1476,841,2.0
1158,1231,5.0
957,578,4.0
123,1563,5.0
174,1231,5.0
560,2298,5.0
649,571,5.0
2066,2022,5.0
2181,1956,5.0
124,1563,4.0
3062,1147,5.0
795,1282,5.0
2424,1563,4.0
2270,604,5.0
2589,1402,5.0
957,2723,5.0
2942,2298,4.0
1361,1316,5.0
174,1563,3.0
1206,1545,5.0
2966,2723,5.0
3279,1402,5.0
497,2665,5.0
3441,1326,4.0
1596,2417,5.0
2010,2134,5.0
3197,2134,4.0
2452,2123,4.0
3086,1563,4.0
891,1534,5.0
88,2499,4.0
2497,1326,2.0
1979,1563,5.0
2055,2622,4.0
3229,2737,3.0
1227,1628,4.0
2054,2622,4.0
3163,1154,2.0
1728,1326,5.0
297,1154,2.0
2270,1628,1.0
569,2622,2.0
2202,2543,4.0
85,2499,4.0
1255,505,5.0
196,711,4.0
2995,1154,4.0
2449,2737,5.0
3107,550,3.0
3372,1563,4.0
52,505,2.0
1537,348,4.0
3093,2072,5.0
2112,1563,4.0
1866,550,4.0
2497,832,4.0
1504,2376,5.0
3128,1154,5.0
865,627,4.0
2097,2499,4.0
992,2797,3.0
1112,1563,3.0
3177,2797,4.0
3128,1154,5.0
1503,2376,3.0
535,505,5.0
3209,1509,4.0
2343,1953,4.0
3245,1140,4.0
1026,2797,2.0
1070,2662,5.0
1774,219,2.0
1631,1071,4.0
1174,1563,4.0
850,2779,3.0
419,2797,4.0
2377,1713,4.0
1703,1509,3.0
534,505,5.0
1172,1614,5.0
601,1570,4.0
3425,2797,3.0
158,711,5.0
1273,1415,5.0
1604,1713,4.0
905,2797,4.0
1426,2499,4.0
805,46,5.0
174,505,4.0
1448,1140,2.0
3005,1509,4.0
2656,2392,4.0
1015,2797,4.0
2869,2662,4.0
3106,1326,4.0
755,1509,5.0
3191,505,5.0
2914,46,3.0
3458,2196,3.0
2152,1171,5.0
2497,2797,5.0
429,549,2.0
2465,2824,4.0
1255,1445,5.0
1535,1326,5.0
116,1171,4.0
2458,46,2.0
837,2662,4.0
2106,2049,4.0
1080,605,5.0
2440,46,2.0
2096,796,2.0
84,1219,3.0
682,1326,3.0
1931,1415,5.0
1631,2699,3.0
2878,605,5.0
2573,255,4.0
2043,759,4.0
1627,46,4.0
1411,2049,5.0
3093,505,5.0
1676,1326,5.0
1627,46,4.0
952,759,5.0
1092,1219,4.0
26,2072,5.0
2540,505,4.0
3387,605,5.0
1895,1219,5.0
1976,1981,5.0
475,1326,4.0
1428,2677,4.0
1380,649,4.0
399,1953,5.0
782,1683,4.0
859,2662,4.0
1083,1219,5.0
2652,505,5.0
3093,255,5.0
2947,2072,5.0
2620,1953,4.0
1959,1331,3.0
2563,689,4.0
1897,1219,5.0
2119,2211,4.0
1911,505,2.0
2779,1423,5.0
1427,2662,5.0
1090,1462,5.0
124,1423,5.0
1911,1953,5.0
174,1219,4.0
1021,2211,4.0
3245,1326,4.0
1444,1756,3.0
1761,249,5.0
2735,2211,5.0
2865,1232,3.0
3250,2543,2.0
2200,1953,5.0
2271,830,3.0
392,2662,5.0
2271,82,4.0
1656,1219,4.0
204,830,4.0
333,2211,5.0
2255,1462,4.0
1005,1326,5.0
1694,2662,5.0
308,505,5.0
1159,1953,5.0
2386,2342,4.0
3095,2576,3.0
1203,2211,5.0
1927,1942,5.0
962,2844,5.0
215,2211,3.0
136,1953,5.0
1911,605,4.0
1691,830,5.0
1669,505,5.0
1676,2496,5.0
1743,928,2.0
770,2869,5.0
136,2844,5.0
2841,2662,4.0
1897,2081,4.0
1158,888,3.0
2719,830,3.0
419,689,5.0
3175,322,5.0
3095,830,3.0
2938,2662,4.0
1195,1232,2.0
1172,888,4.0
710,1296,4.0
2935,2662,4.0
335,1030,4.0
1550,1513,5.0
2097,1363,2.0
893,888,4.0
2776,1579,3.0
1926,1513,5.0
717,93,4.0
60,1363,5.0
911,1513,4.0
1897,1403,5.0
2557,946,5.0
2272,1080,5.0
1548,512,3.0
1648,689,3.0
1787,1212,4.0
710,2519,5.0
3276,1080,5.0
114,813,4.0
566,644,5.0
429,2318,5.0
3277,1080,5.0
3277,1080,5.0
1043,2662,5.0
249,644,3.0
69,1963,5.0
3339,1471,4.0
2630,1007,4.0
1107,2886,3.0
3337,1471,4.0
1766,644,5.0
1278,1471,4.0
958,1092,5.0
2735,1080,3.0
1490,2223,4.0
2823,684,5.0
1799,1963,5.0
124,813,5.0
124,961,5.0
2651,1207,5.0
3303,1080,2.0
1204,1207,4.0
1111,1993,2.0
3304,1080,1.0
431,1050,5.0
1669,1471,4.0
2334,1198,3.0
1203,1207,5.0
639,462,5.0
2343,2072,3.0
1874,2392,5.0
419,2791,4.0
1775,1002,3.0
312,1471,4.0
3011,2614,5.0
1566,2300,4.0
2768,1303,4.0
279,1471,4.0
2867,2026,5.0
1505,1278,5.0
100,2072,4.0
1633,2473,5.0
1389,2164,4.0
210,1471,4.0
2881,2614,5.0
1740,2674,5.0
2344,2758,5.0
1757,2716,4.0
387,1471,4.0
3057,2063,5.0
830,1471,4.0
1496,2614,4.0
1804,2758,5.0
209,2063,4.0
2769,2193,5.0
2479,2662,5.0
870,2614,4.0
1331,2716,5.0
2674,2758,5.0
2080,2636,2.0
2334,291,5.0
972,2758,5.0
364,978,3.0
2149,715,5.0
3080,2614,5.0
1637,1009,3.0
2593,2716,3.0
265,1326,4.0
298,1471,3.0
3253,978,5.0
1639,1009,5.0
2984,2614,5.0
1366,2378,5.0
1046,1471,4.0
1769,553,5.0
1638,1009,5.0
3086,2758,4.0
399,2674,5.0
553,2614,4.0
486,2072,5.0
3429,1326,5.0
2424,478,5.0
436,694,5.0
1897,1326,3.0
434,694,5.0
2329,291,5.0
1941,2341,1.0
2784,585,5.0
429,694,5.0
1415,1385,5.0
2096,1756,3.0
2733,2674,5.0
719,1326,5.0
432,694,5.0
60,1779,4.0
2733,2674,5.0
3096,706,5.0
3255,2256,4.0
982,1209,5.0
3168,1385,5.0
3065,1241,5.0
1897,2122,5.0
1745,1302,5.0
1726,1937,5.0
3143,2674,4.0
436,770,5.0
219,1415,5.0
2192,2202,4.0
716,2122,4.0
382,232,5.0
2508,1068,5.0
2420,819,4.0
669,1326,5.0
2399,476,2.0
1052,1741,5.0
2423,2674,4.0
1796,2454,3.0
1026,1326,2.0
1237,1812,4.0
2356,1330,3.0
1774,637,2.0
258,476,3.0
1777,637,3.0
1222,2423,4.0
2424,2454,5.0
1776,637,3.0
1040,1326,3.0
939,1330,3.0
3205,476,5.0
2879,476,4.0
3093,629,4.0
431,694,5.0
2424,629,4.0
2905,2702,5.0
3350,1812,5.0
308,255,5.0
533,2193,4.0
1525,1462,3.0
2832,2702,5.0
1313,1812,4.0
2632,1566,3.0
2776,629,5.0
3184,1131,5.0
2380,1545,5.0
2718,159,4.0
1701,2070,5.0
3188,1131,4.0
2819,1462,5.0
2776,255,3.0
1429,379,5.0
2859,2740,5.0
2946,1566,3.0
319,2441,5.0
2096,2205,5.0
1481,2740,4.0
530,2205,4.0
2149,629,5.0
2785,2143,5.0
2094,2740,5.0
258,2174,3.0
1172,2143,5.0
1792,1326,1.0
473,814,4.0
475,785,4.0
1054,679,4.0
1203,814,5.0
1927,2143,4.0
58,1897,5.0
1695,2740,5.0
1062,368,5.0
1426,814,5.0
60,814,5.0
237,2740,5.0
601,186,4.0
2947,1566,3.0
2479,1667,5.0
2103,814,5.0
3417,1326,5.0
1897,2228,5.0
3250,2740,5.0
59,566,4.0
32,1897,4.0
1631,2174,4.0
494,2702,5.0
32,1897,5.0
1204,1015,4.0
1630,2174,2.0
1298,2542,4.0
2902,2280,3.0
2768,1015,4.0
3086,1897,2.0
494,346,5.0
2479,487,5.0
1488,2740,4.0
876,2207,4.0
2018,2044,4.0
1631,1279,4.0
3090,1015,4.0
1065,1347,4.0
3110,1121,5.0
1893,2044,5.0
2519,1897,4.0
178,1864,5.0
586,1326,5.0
2110,2740,4.0
3419,634,4.0
3126,346,5.0
3462,2556,5.0
469,2355,3.0
1117,2851,5.0
1684,2699,4.0
1911,925,5.0
2162,0,4.0
1054,2076,4.0
2343,925,5.0
1937,2699,4.0
1398,634,3.0
1938,2699,4.0
3115,2076,5.0
308,925,5.0
165,1214,3.0
1403,2699,4.0
2149,925,5.0
91,2192,4.0
1367,991,5.0
2147,366,4.0
403,2699,4.0
1959,2740,5.0
425,1723,5.0
